0.0 0.852374792098999 0.1364452838897705 3675.0 1810.9600000000003 0.5809682804674458 0.8 87.0 119.8 87.0 119.8 3 3 1.0
0.0 1.003483772277832 0.1723244587580363 4355.555555555556 2269.5555555555557 0.8268156424581006 1.0 98.66666666666667 119.33333333333333 98.66666666666667 119.33333333333333 2 2 1.0
4.76837158203125e-07 1.0024547576904297 0.2076862335205078 4900.0 2246.0 0.6834733893557423 0.6666666666666666 122.0 119.0 122.0 119.0 2 2 1.0
0.0 0.4224202632904053 0.020659965627333698 33515.5625 10565.32098765432 0.920599666851749 0.8888888888888888 207.25 200.11111111111111 207.25 200.11111111111111 11 12 1.0909090909090908
0.0 0.5646374225616455 0.018509684070464102 49853.654320987655 7368.182857142858 1.0252672497570456 0.7714285714285715 234.44444444444446 176.4 234.44444444444446 176.4 21 21 1.0
2.384185791015625e-07 0.03291940689086914 0.008058915628451053 22962.281575373472 9947.816388888888 0.777652075537377 0.7833333333333333 190.12765957446808 191.51666666666668 190.12765957446808 191.51666666666668 36 36 1.0
2.384185791015625e-07 0.9804298877716064 0.12223283449808757 16129.0 602.4 0.8626506024096385 0.8 179.0 166.0 179.0 166.0 3 3 1.0
2.384185791015625e-07 0.9611358642578125 0.20872745513916016 4900.0 2269.5555555555557 0.6815642458100558 0.6666666666666666 122.0 119.33333333333333 122.0 119.33333333333333 2 2 1.0
4.76837158203125e-07 0.9477100372314453 0.14820412227085658 4355.555555555555 1876.5 0.6666666666666666 0.75 98.66666666666667 111.0 98.66666666666667 111.0 2 3 1.5
2.384185791015625e-07 0.9387321472167969 0.12966510653495789 3675.0 1876.5 0.7837837837837838 1.0 87.0 111.0 87.0 111.0 3 3 1.0
0.0 5.980394601821899 1.500790297985077 0.0 338.0 0.398989898989899 0.3333333333333333 79.0 66.0 79.0 66.0 1 2 2.0
4.76837158203125e-07 1.0068130493164062 0.17373267809549967 4355.555555555556 2269.5555555555557 0.8268156424581006 1.0 98.66666666666667 119.33333333333333 98.66666666666667 119.33333333333333 2 2 1.0
2.384185791015625e-07 0.03441977500915527 0.008256251995380107 35708.09280190362 8363.88 0.8830168776371308 0.82 204.17073170731706 189.6 204.17073170731706 189.6 30 31 1.0333333333333334
0.0 0.41953468322753906 0.017534234694072177 42391.00591715976 10195.662222222221 0.9516008935219658 0.8666666666666667 196.6153846153846 179.06666666666666 196.6153846153846 179.06666666666666 19 19 1.0
0.0 0.13354277610778809 0.017123773180205245 22389.9776 8109.704315886134 0.8346630453233747 0.7575757575757576 196.68 178.5151515151515 196.68 178.5151515151515 19 20 1.0526315789473684
0.0 0.9653682708740234 0.04173014163970947 15419.917159763314 4095.0034602076125 0.7109768378650554 0.7647058823529411 162.92307692307693 175.23529411764707 162.92307692307693 175.23529411764707 10 10 1.0
0.0 0.032827138900756836 0.008164721986521845 36707.96 8724.589866863906 0.8771674800124598 0.7692307692307693 211.2 185.21153846153845 211.2 185.21153846153845 31 31 1.0
0.0007867813110351562 5.984809398651123 2.0011746883392334 0.0 380.25 0.6638655462184874 0.5 79.0 59.5 79.0 59.5 1 1 1.0
0.0 0.4766814708709717 0.014682363061343922 36102.62544589774 9821.199211045365 0.9080308992858184 0.7435897435897436 214.82758620689654 175.92307692307693 214.82758620689654 175.92307692307693 23 23 1.0
