0.0 0.0004405975341796875 0.00011032819747924805 1600.0 144.0 1.4375 1.0 92.0 64.0 92.0 64.0 1 2 2.0
0.0 0.0 0.0 0 0.0 0.0 0.0 0 40.0 0 40.0 0 0 9223372036854775807
0.0 0.0 0.0 0 0.0 0.0 0.0 0 40.0 0 40.0 0 0 9223372036854775807
0.0 0.0 0.0 0.0 0 9223372036854775807 9223372036854775807 40.0 0 40.0 0 0 0 9223372036854775807
0.0 0.0 0.0 0.0 0 9223372036854775807 9223372036854775807 40.0 0 40.0 0 0 0 9223372036854775807
0.0 1.2299261093139648 0.04835242609823904 261662.5917159763 6681.876543209877 2.4695357833655707 0.7222222222222222 392.84615384615387 114.88888888888889 392.84615384615387 114.88888888888889 10 11 1.1
0.0 1.5650224685668945 0.1391185720761617 5416.960000000001 4326.285714285715 0.6440092165898618 0.7142857142857143 111.8 124.0 111.8 124.0 4 4 1.0
2.384185791015625e-07 1.8286988735198975 0.17542591961947354 4140.16 4773.0 0.6679487179487179 0.8333333333333334 104.2 130.0 104.2 130.0 4 4 1.0
2.384185791015625e-07 1.9188599586486816 0.19710927009582518 5505.1875 4773.0 0.6448717948717949 0.6666666666666666 125.75 130.0 125.75 130.0 3 4 1.3333333333333333
2.384185791015625e-07 0.7994458675384521 0.049689957970067075 5292.1875 3758.9752066115707 0.765990639625585 0.7272727272727273 122.75 116.54545454545455 122.75 116.54545454545455 6 7 1.1666666666666667
1.2065680027008057 1.2065680027008057 1.2065680027008057 0 0.0 0.0 0.0 0 154.0 0 154.0 0 0 9223372036854775807
2.384185791015625e-07 1.6076202392578125 0.16606085300445556 6586.6875 4773.0 0.6807692307692308 0.6666666666666666 132.75 130.0 132.75 130.0 3 4 1.3333333333333333
2.384185791015625e-07 0.8806290626525879 0.08176004886627197 3595.84 1820.2448979591838 0.6806495263870095 0.7142857142857143 100.6 105.57142857142857 100.6 105.57142857142857 4 4 1.0
2.384185791015625e-07 19.709120512008667 1.8012886480851606 4004.5833333333335 3153.04 0.7588466579292268 1.2 96.5 152.6 96.5 152.6 4 4 1.0
2.384185791015625e-07 0.7902958393096924 0.07507002353668213 5010.805555555556 3225.2222222222226 0.7188235294117648 1.0 101.83333333333333 141.66666666666666 101.83333333333333 141.66666666666666 4 4 1.0
2.384185791015625e-07 1.0501868724822998 0.09801564613978068 3755.555555555556 3225.2222222222226 0.6729411764705883 1.0 95.33333333333333 141.66666666666666 95.33333333333333 141.66666666666666 4 4 1.0
2.384185791015625e-07 1.5408174991607666 0.14918318661776456 4459.360000000001 4033.1388888888887 0.6515337423312884 0.8333333333333334 106.2 135.83333333333334 106.2 135.83333333333334 4 4 1.0
2.384185791015625e-07 1.160139560699463 0.110857985236428 4521.6875 4317.551020408163 0.5478662053056517 0.5714285714285714 118.75 123.85714285714286 118.75 123.85714285714286 4 4 1.0
0.0 0.4114346504211426 0.03034422794977824 4704.01652892562 3899.100591715976 0.6573589296102386 0.8461538461538461 102.72727272727273 132.23076923076923 102.72727272727273 132.23076923076923 8 8 1.0
2.384185791015625e-07 1.784975290298462 0.1570714314778646 3698.0 3225.2222222222226 0.6705882352941176 1.0 95.0 141.66666666666666 95.0 141.66666666666666 4 4 1.0
2.384185791015625e-07 1.621192455291748 0.15529006177728827 3654.4 1578.888888888889 0.7340116279069767 0.8333333333333334 101.0 114.66666666666667 101.0 114.66666666666667 4 4 1.0
2.384185791015625e-07 0.02775716781616211 0.008356213569641113 6574.222222222222 3240.8 0.49696969696969695 0.6 109.33333333333333 132.0 109.33333333333333 132.0 3 3 1.0
2.384185791015625e-07 1.674776554107666 0.1761082410812378 4032.25 3452.6666666666665 0.7064220183486238 0.6666666666666666 115.5 109.0 115.5 109.0 3 4 1.3333333333333333
2.384185791015625e-07 1.6003916263580322 0.14202696084976196 6204.583333333333 3225.2222222222226 0.7588235294117647 1.0 107.5 141.66666666666666 107.5 141.66666666666666 4 4 1.0
2.384185791015625e-07 1.4207448959350586 0.12767279148101807 3544.1388888888887 3225.2222222222226 0.6623529411764706 1.0 93.83333333333333 141.66666666666666 93.83333333333333 141.66666666666666 4 4 1.0
4.76837158203125e-07 0.019602060317993164 0.009801268577575684 0.0 0.0 0.24186046511627907 1.0 52.0 215.0 52.0 215.0 1 1 1.0
2.384185791015625e-07 1.2288696765899658 0.13227338790893556 5133.76 2590.5600000000004 0.8663522012578616 1.0 110.2 127.2 110.2 127.2 3 4 1.3333333333333333
2.384185791015625e-07 1.0125055313110352 0.05549734288995916 4731.603305785123 3704.793388429752 0.7162761241291957 1.0 102.81818181818181 143.54545454545453 102.81818181818181 143.54545454545453 6 8 1.3333333333333333
2.384185791015625e-07 0.6835718154907227 0.0733799695968628 6996.6875 4773.0 0.6935897435897436 0.6666666666666666 135.25 130.0 135.25 130.0 3 4 1.3333333333333333
2.384185791015625e-07 1.6166701316833496 0.13299041527968186 3772.96 1643.234375 0.6154776299879081 0.625 101.8 103.375 101.8 103.375 4 5 1.25
0.0 1.1680684089660645 0.12570717334747314 5781.76 4270.96 0.7805212620027435 1.0 113.8 145.8 113.8 145.8 3 4 1.3333333333333333
2.384185791015625e-07 0.8487141132354736 0.07319219295795147 4140.16 3935.234375 0.5455497382198953 0.625 104.2 119.375 104.2 119.375 4 5 1.25
2.384185791015625e-07 7.133903741836548 0.6022067467371622 4995.04 4317.551020408163 0.6309111880046137 0.7142857142857143 109.4 123.85714285714286 109.4 123.85714285714286 4 4 1.0
